ID,Municipality,Contract Type,Fund Source,Serial Number,Description,Year,Contract Awardee,Awardee Headquarters,Date Signed,Estimated Cost,Price,Annex,value,overun_%
1712,VITI,Supply,Not Provided,43,Furnizimi me trafo per ujesjelles per fshatrat Skifteraj dhe Zhiti,2013,ELEKTRO STUBLLA,Viti,3-Sep-13,"5,120","5,090.00",0,5090,-0.01
1713,PRISHTINE,Jobs,Municipal & National Budget,165,"Rindertimi I rrugeve ""Bajram Bahtiri"", ""Lidhja e Prizreit""",2010,ABC,Podujeve,6-Oct-10,"300,000","298,241.83",Not Provided,298241.83,-0.01
1714,FERIZAJ,Jobs,National Budget,69,Asfaltimi i rr.Talinovc deri ne Fsh.Rahovice -Faza e I-re (projekt dyvjeqar),2011,BAGERI NPSH,Ferizaj,5-Jul-11,"200,000","198,795.35",0,198795.35,-0.01
1715,PRISHTINE,Jobs,Municipal & National Budget,52,"Ndertimi I rrugeve lokale ne mes rruges ""Tirana"" dhe ""A.Krasniqi""",2010,NENTE VELLEZEREIT,Prishtine,8-Jun-10,"825,000","820,023.91",Not Provided,820023.91,-0.01
1716,PRISHTINE,Services,National Budget,165,"Organizimi i festivalit ""Ylberi i Prishtines"" viti 2012",2012,JR SOUND,Prishtine,3-Sep-12,"9,000","8,945.50",Not Provided,8945.5,-0.01
1717,PRISHTINE,Supply,National Budget,55,Furnizimi me libra per Biblioteken Hyvzi Sylejmani - objekti i ri,2013,ARTINI,Prishtine,16-Apr-13,"75,000","74,543.60",0,74543.6,-0.01
1718,FERIZAJ,Jobs,Municipal Budget,43,Pastrimi i shtratit te lumit Neredime - Dega veriore per eliminimin e vershimeve.,2014,FLO RIMI - FE NPT,Ferizaj,27-May-14,"10,000","9,936.00",Not Provided,9936,-0.01
1719,GJILAN,Services,National Budget,2,Sigurimi fizik i objekteve komunale dhe shkollore te Komunes se Gjilanit,2012,SAS SHPK,Gjilan,1-Mar-12,"210,000","208,639.80",Not Provided,208639.8,-0.01
1720,VITI,Supply,Not Provided,22,FURNIZIM ME AUTO KOMBI PeR HEMODIJALIZe,2011,METALI,Viti,15-Jul-11,"20,000","19,870.00",0,19870,-0.01
1721,HANI I ELEZIT,Supply,National Budget,35,Furnizim me inventar per aneks-shkollen e Paldenices,2011,MOBEST NNP,Kacanik,20-Oct-11,"10,000","9,935.00",0,9935,-0.01
1722,HANI I ELEZIT,Supply,Donation,44,Furnizim me material sportiv dhe kulturor,2011,PRO MIX NTP,Ferizaj,21-Nov-11,"2,000","1,987.00",0,1987,-0.01
1723,GJILAN,Supply,National Budget,35,Furnizim me kompjuter dhe paisje tjera,2012,ABI COMPUTERS,Gjilan,17-Apr-12,"10,000","9,934.50",Not Provided,9934.5,-0.01
1724,PRISHTINE,Services,National Budget,194,Organizimi I manifestimit te 28 Nentorit Dita e Flamurit,2013,LIGHT DESIGN STUDIO,Podujeve,26-Nov-13,"19,750","19,620.00",0,19620,-0.01
1725,GJILAN,Services,National Budget,18,Pastrimi i objekteve komunale dhe shkollore Lot II.,2012,TONI,Gjilan,2-Apr-12,"220,000","218,536.50",Not Provided,218536.5,-0.01
1726,FERIZAJ,Jobs,National Budget,130/A,Ndertimi i ures ne fshatin Neredime e Eperme.,2013,BURIMI NTP,Ferizaj,23-Oct-13,"10,000","9,931.47",Not Provided,9931.47,-0.01
1727,PRISHTINE,Services,National Budget,137,Servisimi i automjeteve cistern per B.Zjarrfiksave,2013,SERVIS TOVERLANI,Prishtine,5-Aug-13,"10,000","9,930.00",0,9930,-0.01
1728,PRISHTINE,Services,Not Provided,68,Riparimi dhe riaftesimi I sistemit te alarmit publik ne qytetin e Prishtines,2014,MF SYSTEMS,Prishtine,22-Jul-14,"10,000","9,930.00",Not Provided,9930,-0.01
1729,FERIZAJ,Jobs,National Budget,106,Prog.i puneve pub.ne Kos.Miremb.e hapes.pub .LOT-I-Rreth.dhe rreg.oborreve LOT-II-,2011,EURO PARKU NTP,Ferizaj,4-Aug-11,"125,000","124,119.35",0,124119.35,-0.01
1730,HANI I ELEZIT,Supply,National Budget,3,"Furnizim me material higjienik per nevoja te komunes, shkollave, QKMF-se, Zjarrfiksave etj.",2011,ATLLAS NTP,Hani I Elezit,23-Feb-11,"10,000","9,929.42",0,9929.42,-0.01
1731,VITI,Supply,Not Provided,4,Furnizimi me material te imet dhe pajisje teknike per te gjitha njesite shpenzuese te komunes,2013,DIELLZA IMPEX,Viti,15-Feb-13,"9,700","9,631.50",0,9631.5,-0.01
1732,KACANIK,Jobs,National Budget,44,Rregullimi I kanalit te ujitjes ne fshatin Nike dhe Reke,2013,MURSELI COMPANY SHPK,Kacanik,24-Sep-13,"38,000","37,724.40",Not Provided,37724.4,-0.01
1733,VITI,Jobs,Not Provided,39,Pastrimi dhe rregullimi i shtratit te lumit morava e Binces,2011,ENGEENERING,Viti,19-Aug-11,"55,000","54,600.00",0,54600,-0.01
1734,FERIZAJ,Supply,Municipal & National Budget,181,"_Furnizim me nafte dhe derivate te saj per nevojat e Komunes, shkollave, QKMF, QPS dhe BZ _ Komuna Ferizaj - kontate kornize",2013,HIB PETROL SHPK,Ferizaj,6-Dec-13,"31,000","30,770.00",Not Provided,30770,-0.01
1735,PRISHTINE,Services,Municipal & National Budget,123,Dezinfektimi dhe deratizimi I Institucioneve Parashkollore,2010,DDD,Prishtine,7-Sep-10,"9,000","8,932.00",Not Provided,8932,-0.01
1736,PRISHTINE,Supply,National Budget plus Donation,39,Furnizimi me pajisje te TI per implementimin e projektit te EU-se,2013,ERI TRADE,Prishtine,15-Apr-13,"10,000","9,924.00",0,9924,-0.01
1737,GJAKOVE,Supply,National Budget,77,_Furnizim me material zyrtar,2014,NOBELI,Gjakove,22-Dec-14,"5,956","5,910.25",Not Provided,5910.25,-0.01
1738,PRISHTINE,Jobs,Municipal & National Budget,195,"Rindertimi I rrugeve: ""H. Tasimi"", ""I.Jashari"", ""N.Teslla"",""H.Mosi"" dhe""Janina""",2010,SHKOZA F07,Malisheve,17-Nov-10,"125,000","124,039.11",Not Provided,124039.11,-0.01
1739,HANI I ELEZIT,Services,Municipal & National Budget,46,Asfaltimi I rruges ne Lagjen Curri (rruga e fsh.Curri),2013,MAGJISTRALJA SHPK,Gjilan,18-Nov-13,"10,000","9,922.50",0,9922.5,-0.01
1740,HANI I ELEZIT,Services,Municipal & National Budget,17,Rregullimi I parkut te Varrezat e Deshmoreve - Pustenik (gjelbrimi dhe sistemi I ujitjes),2014,KRAS SHPK,Hani I Elezit,2-Jun-14,"10,000","9,922.50",0,9922.5,-0.01
1741,HANI I ELEZIT,Services,Municipal & National Budget,51,Pergatitja e trases per rrugen e Lagjes Kollomoqe,2011,KEMA COMPANY SHPK,Lipjani,12-Dec-11,"10,000","9,922.25",0,9922.25,-0.01
1742,FERIZAJ,Jobs,Not Provided,113,Riparimi kanalizimit fekal ne fshatin Sazli,2014,ARLINDI,Ferizaj,9-Oct-14,"10,000","9,921.90",Not Provided,9921.9,-0.01
1743,PRISHTINE,Jobs,National Budget,37,"Rindertimi I rrugeve I.Asllani""V Maqastena "",""I.Rreci""dhe disa rrugeve tjera",2011,ABC,Podujeve,21-Apr-11,"500,000","496,075.11",Not Provided,496075.11,-0.01
1744,VITI,Jobs,Not Provided,73,Riparimet neper shkolla faza II,2011,KUSHTRIMI NTSH,Viti,4-Nov-11,"4,566","4,529.75",0,4529.75,-0.01
1745,VITI,Supply,Not Provided,15,Furnizim me gypa _ 52 per shuarjen e zjarrit per nevojat e njesiti te zjarrfiksve,2012,ERMALI COM,Ferizaj,19-Mar-12,"2,450","2,430.75",0,2430.75,-0.01
1746,FERIZAJ,Supply,Municipal Budget,22,Furnizimi me material per rregullimin e sheshit ''Agim Matoshi'' ne rr.''Enver Topalli''- Ferizaj.,2014,ATC COM NNP,Kacanik,16-Apr-14,"7,700","7,639.06",Not Provided,7639.06,-0.01
1747,KACANIK,Jobs,National Budget,76,Hapja e trases se rruges ne fshatin Semaj e Eperme,2013,MUJA NPY,Kacanik,12-Nov-13,"7,567","7,506.50",Not Provided,7506.5,-0.01
1748,VITI,Supply,Not Provided,65,Furnizimi me meterial te shtypur per te gjitha njesite shpenzuese,2012,INTERGRAF NTP,Ferizaj,15-Oct-12,"9,900","9,820.90",0,9820.9,-0.01
1749,FERIZAJ,Jobs,Municipal Budget,23,Riparimi i kanalizimit fekal ne rr.Rexhep Demiri - Ferizaj.,2014,ESKAVATORI COMPANY,Ferizaj,16-Apr-14,"3,000","2,976.00",Not Provided,2976,-0.01
1750,PRISHTINE,Services,Not Provided,7,Projekti I veterines mobile,2014,SPANA&VETERINA,Prishtine,18-Apr-14,"25,000","24,800.00",Not Provided,24800,-0.01
1751,FERIZAJ,Services,Not Provided,72,Pastrimi i varrezave te qytetit,2014,IDEALI NSHP,Ferizaj,24-Jul-14,"2,500","2,480.00",Not Provided,2480,-0.01
1752,VITI,Jobs,Not Provided,59,Asfalltimi i platos ne Statcionin e autobuseve,2014,PAPENBURG & ADRIANI,Ferizaj,3-Oct-14,"9,920","9,840.00",0,9840,-0.01
1753,VITI,Supply,Not Provided,15,Furnizimi me foli najloni per serra (foli nga polietileni),2014,AGRO PHARMA NTP,Viti,8-Apr-14,"9,900","9,820.12",0,9820.12,-0.01
1754,FERIZAJ,Jobs,Not Provided,102,"Riparimi I kanalizimit fekal ne rruge ""Enver Topalli""",2014,ARLINDI,Ferizaj,25-Sep-14,"10,000","9,918.57",Not Provided,9918.57,-0.01
1755,PRISHTINE,Supply,Municipal & National Budget,232,Furnizimi me toner dhe pajisje komjuterike,2010,BOTEK NT,Prishtine,30-Nov-10,"8,000","7,934.50",Not Provided,7934.5,-0.01
1756,FERIZAJ,Jobs,National Budget,163,"Renovimi i sh.f.''Naim Frasheri'' ne Zaskok,sh.f.''Jeronim De Rada'' ne Ferizaj dhe i sh.m.bujqesore ''Zenel Hajdini'' ne Ferizaj.",2013,NOLI S NNP,Ferizaj,22-Nov-13,"10,000","9,918.00",Not Provided,9918,-0.01
1757,GJAKOVE,Supply,National Budget,44,"_Furnizim me perde zeber,perde store,perde trake dhe roletne veneciane",2014,GENCI ROL,Prishtine,15-Aug-14,"9,261","9,184.36",Not Provided,9184.36,-0.01
1758,PRISHTINE,Jobs,Municipal & National Budget,164,Rindertimi I rruges ne lagjen Kalabria,2010,EURO GARTEN,Lipjani,6-Oct-10,"175,000","173,541.64",Not Provided,173541.64,-0.01
1759,FERIZAJ,Jobs,Municipal Budget,185,Ndricimi i rrugeve te pa ndricuara ne qytet - faza e II-te.,2013,BESA NSH,Ferizaj,11-Dec-13,"10,000","9,916.10",Not Provided,9916.1,-0.01
1760,HANI I ELEZIT,Services,Municipal & National Budget,52,"Thyerja, zgjerimi I shkalleve te zyret e gjendjes civile dhe shtrimi I pjeses se perparme me beton",2011,KRAS NTP,Hani I Elezit,12-Dec-11,"5,400","5,354.50",0,5354.5,-0.01
1761,VITI,Jobs,Not Provided,80,Furnizmi me gypa te ujesjellesit _ Debelldeh,2011,VIZIONI BD,Viti,24-Nov-11,"7,100","7,040.00",0,7040,-0.01
1762,GJAKOVE,Services,National Budget,2,_Mirembajtja e objektve te Komunes se Gjakoves ,2014,SFK,Prizren,26-Mar-14,"52,500","52,051.80",Not Provided,52051.8,-0.01
1763,PRISHTINE,Supply,Not Provided,128,Furnizimi me dy autoambulanca per nevojat e QMU-se,2014,DELFIN & NERA MED,Prishtine,25-Nov-14,"120,000","118,960.00",Not Provided,118960,-0.01
1764,PRISHTINE,Jobs,Municipal & National Budget,126,Rregullimi I parkingut per traktoret ne Prishtine,2010,RR &MALIQI,Kamenice,1-Sep-10,"30,000","29,739.50",Not Provided,29739.5,-0.01
1765,PRISHTINE,Supply,Not Provided,74,"Furnizimi, montimi dhe servisimi i klimave ne Kuvendin Komunal i",2014,AC MONT,Prishtine,4-Aug-14,"8,000","7,930.00",Not Provided,7930,-0.01
1766,VITI,Services,Not Provided,80,Sherbimet e shenjezimit dhe vijezimit horizontal,2014,KROSA NSH,Ferizaj,8-Dec-14,"9,770","9,683.80",0,9683.8,-0.01
1767,PRISHTINE,Jobs,National Budget,28,Riparimi i ashensoreve ne ndertesat e qytetit per vitin 2013 - faza e V-te,2013,SET ASHENSOR,Prishtine,19-Apr-13,"200,000","198,230.00",0,198230,-0.01
1768,PRISHTINE,Jobs,Municipal & National Budget,136,Ndertimi I kanalizimit dhe rruges prapa Gjimnazit GJ. Gazuli,2010,NOTI,Prishtine,29-Sep-10,"130,000","128,847.85",Not Provided,128847.85,-0.01
1769,VITI,Jobs,Not Provided,21,Rregullimi i Ambulances ne (Ambientin e jashtem) ne fshatine Letnice,2012,VISION PROJECT,Gjilan,27-Apr-12,"20,000","19,821.40",0,19821.4,-0.01
1770,HANI I ELEZIT,Services,Donation,3,Piketimi I kufinjeve nderkomunal,2012,GEODATA NPSH,Kacanik,9-Mar-12,"10,000","9,910.00",0,9910,-0.01
1771,PRISHTINE,Supply,National Budget plus Donation,15,Shtypja e broshurave dhe numrave per inventar,2012,KGT,Prishtine,6-Apr-12,"10,000","9,908.00",Not Provided,9908,-0.01
1772,HANI I ELEZIT,Jobs,Donation,21,Ndertimi i serrave per Kultivimin e produkteve bujqesore per vendet Rurale per Komunat Hani I Elezit dhe Kacanik,2013,DST PRODUCT NPT,Ferizaj,30-Sep-13,"70,000","69,350.00",0,69350,-0.01
1773,FERIZAJ,Jobs,Not Provided,101,Pastrimi dhe rregullimi I shtratereve te lumit Neredime dhe ne fshatin Balaj deri te ura e Dudit.,2014,ARLINDI,Ferizaj,22-Sep-14,"10,000","9,907.00",Not Provided,9907,-0.01
1774,GJILAN,Jobs,National Budget,6,Sinjalizimi horizontal dhe vertikal,2012,VIVA PRINT NSH,Gjilan,13-Apr-12,"175,000","173,371.55",Not Provided,173371.55,-0.01
1775,PRISHTINE,Services,National Budget,66,Dezinsektimi hapsinor I qytetit,2011,DOCTOR EXTERM,Prishtine,8-Jun-11,"120,000","118,876.80",Not Provided,118876.8,-0.01
1776,HANI I ELEZIT,Services,Municipal & National Budget,40,Punimi I mureve te rrenuara pergjate rruges Hani I Elezit - Gorance,2011,KONSTRUKSIONI NN,Hani I Elezit,1-Nov-11,"10,000","9,905.70",0,9905.7,-0.01
1777,PRISHTINE,Jobs,Municipal & National Budget,172,Renovimi I Qendrave Kryesore te Mjeksis Familjare,2010,UNION ENTERIER,Prishtine,6-Oct-10,"80,000","79,243.85",Not Provided,79243.85,-0.01
1778,PRISHTINE,Jobs,National Budget,157,Ndertimi I rruges nga Flotacioni ne lagjen Vrajoll te Marecit,2011,PAPENBURG & ADRIANI,Ferizaj,14-Sep-11,"525,000","519,882.73",Not Provided,519882.73,-0.01
1779,GJAKOVE,Supply,National Budget,79,"""Furnizim me kompjutera,printera dhe laptop""",2012,KIBERNETIKA,Gjakove,14-Nov-12,"9,630","9,536.00",Not Provided,9536,-0.01
1780,HANI I ELEZIT,Supply,Municipal & National Budget,47,Furnizim me material per trafon e qytetit (trafofusha dhe kthina),2011,BAGDAT NTSH,Viti,5-Dec-11,"10,000","9,900.00",0,9900,-0.01
1781,HANI I ELEZIT,Supply,National Budget,4,Furnizim me dhurata te vitit te ri,2012,PRENI COMERCE DPT,Kacanik,1-Mar-12,"2,500","2,475.00",0,2475,-0.01
1782,FERIZAJ,Supply,Municipal Budget,6,Furnizimi dhe ndezja e fishekzjarreve per manifestimin e Dites se Pavaresise 17 Shkurt,2013,EX PROJECT,Ferizaj,15-Feb-13,"10,000","9,900.00",0,9900,-0.01
1783,FERIZAJ,Supply,Municipal Budget,89,Furnizim i fermereve me zgjoje te bleteve,2013,OMAD SHPK,Ferizaj,14-Aug-13,"30,000","29,700.00",Not Provided,29700,-0.01
1784,PRISHTINE,Services,National Budget,106,Trajtimi i qenve endacak,2013,QKSTQE,Prishtine,26-Aug-13,"50,000","49,500.00",0,49500,-0.01
1785,HANI I ELEZIT,Supply,National Budget,36,"Furnizimi dhe montimi i kaldatoreve me lende djegese te ngurte (dru, thengjill) te ngrohjes qendrore ne Shf. _Euro_Ilaz Tha _i_Euroc _Euro_ Hani i Elezit",2013,BAZAMENTI SHPK,Ferizaj,16-Oct-13,"10,000","9,900.00",0,9900,-0.01
1786,FERIZAJ,Services,Not Provided,67,"Mirembajtja e kampingut veror""Jezerci 2014"" ne Jezerc",2014,GJELLTORE BUDAKU DPH,Ferizaj,16-Jul-14,"8,000","7,920.00",Not Provided,7920,-0.01
1787,FERIZAJ,Services,Not Provided,128,Ndryshimi dhe plotesimi I planiturban z.8,2014,INSI SHPK,Prishtine,24-Oct-14,"10,000","9,900.00",Not Provided,9900,-0.01
1788,VITI,Supply,Not Provided,32,Furnizimi me dru per djegje per nevojat e shkollave dhe QKMF-s,2013,DARDANI NTSH,Kacanik,15-Aug-13,"115,000","113,841.00",0,113841,-0.01
1789,FERIZAJ,Jobs,Municipal Budget,145,Rregullimi i rrjetit te kanalizimit fekal ne lagjen Bajraktari te fsh.Dremjak - Ferizaj.,2013,ENISI NPSH,Ferizaj,6-Nov-13,"10,000","9,898.00",Not Provided,9898,-0.01
1790,VITI,Jobs,Not Provided,21,Shtruarja e rruges me zhavor Buzovik -Kolishte,2011,VISION PROJECT,Gjilan,27-Jun-11,"20,000","19,795.00",0,19795,-0.01
1791,GJAKOVE,Jobs,National Budget,14,"""Ndertimi I infrastruktures rrugore ne ""Qarshine e madhe "" ne Gjakove""",2013,RSM COMPANY,Prishtine,28-Jun-13,"222,223","219,945.00",Not Provided,219945,-0.01
1792,PRISHTINE,Jobs,Not Provided,28,Sanimi I kanalizimit fekal te Sheshi Nena Tereze,2014,NENTE VELLEZEREIT,Prishtine,29-Apr-14,"9,970","9,868.20",Not Provided,9868.2,-0.01
1793,FERIZAJ,Jobs,Municipal Budget,210,Rregullimi i kanalizimit fekal ne lagjen e Kozhaneve dhe Elezaj ne fsh.Talinoc i Jerlive.,2013,BERISHA COMPANY SHA,Ferizaj,20-Dec-13,"10,000","9,897.00",Not Provided,9897,-0.01
1794,VITI,Supply,Not Provided,65,"Furnizimi me pajisje per laborator te lendeve Kimi, Fizike dhe Biologji per sh.m ""Kuvendi i Lezhes"" ne Viti",2013,ARTI G,Viti,29-Nov-13,"9,999","9,895.00",0,9895,-0.01
1795,PRISHTINE,Services,Not Provided,98,"Organizimi I festivalit ""Ylberi I Prishtines""-pjesa teknike",2014,LIGHT PRODUCTION,Podujeve,5-Sep-14,"9,992","9,888.00",Not Provided,9888,-0.01
1796,PRISHTINE,Supply,National Budget,71,Blerja dhe montimi I trafostacionit 150 kv ne Germi,2012,NDRI_IMI,Prishtine,16-Jul-12,"20,000","19,784.00",Not Provided,19784,-0.01
1797,PRISHTINE,Services,National Budget,200,"Ndrrimi I valvulave - ventilave shqyrtimi hidrost., atestimi I bombolave te ajrit",2013,TEKNIKU,Gjakove,9-Dec-13,"4,600","4,550.00",0,4550,-0.01
1798,FERIZAJ,Services,Municipal Budget,45,Rregullimi i sheshit ''Adem Jashari'' per percjelljen e kampionatit boteror ne futboll ''Brazili 2014''.,2014,SFX VISUALS NSH,Kacanik,3-Jun-14,"10,000","9,890.00",Not Provided,9890,-0.01
1799,FERIZAJ,Services,Not Provided,125,Ndryshimi dhe plotesimi I planiturban z.I,2014,SHT INS SHPK,Prishtine,20-Oct-14,"10,000","9,890.00",Not Provided,9890,-0.01
1800,VITI,Jobs,Not Provided,33,Rregullimi i nxemjes qendrore ne Shkolla,2011,AL RIZA,Kllokot,22-Jul-11,"20,000","19,779.00",0,19779,-0.01
1801,VITI,Jobs,Not Provided,70,Ndertimi i ures dyte ne fshatin Zhiti,2011,AL RIZA,Kllokot,26-Nov-11,"10,000","9,886.75",0,9886.75,-0.01
1802,PRISHTINE,Supply,National Budget,218,Furnizimi me invertor dhe pajisje tjera te Teknologjise Informative,2011,ONLINE,Prishtine,11-Nov-11,"10,000","9,886.40",Not Provided,9886.4,-0.01
1803,PRISHTINE,Services,National Budget,23,"Rreg. i oborrit te objekt. ne IP M. Kuteli Mat, sh.f.Hajvali she sh.f. E.Duraku",2013,ENGINIERING,Prishtine,26-Dec-12,"8,800","8,700.00",0,8700,-0.01
1804,PRISHTINE,Jobs,National Budget,25,"Ndertimi I rruges"" Ibrahim Fehmiu""",2011,ESKAVATORI COMPANY,Ferizaj,10-Aug-11,"950,000","939,190.36",Not Provided,939190.36,-0.01
1805,PRISHTINE,Jobs,National Budget,97,Asfaltimi i rruges ne Prugovc - lagja e dyte,2012,MEGI BAU,Prishtine,14-Aug-12,"450,000","444,875.30",Not Provided,444875.3,-0.01
1806,HANI I ELEZIT,Services,Donation,49,"Fasadimi I disa paraleleve ne fsh.Rezhance, Krivenik dhe La _",2013,VALI COM NN,Hani I Elezit,29-Nov-13,"10,000","9,886.00",0,9886,-0.01
1807,HANI I ELEZIT,Supply,Municipal Budget plus Donation,19,"Furnizim me projektore dhe laptope per shkollat Ilaz Tha _i,",2013,PRO MIX NTP,Ferizaj,6-Sep-13,"10,000","9,884.68",0,9884.68,-0.01
1808,PRISHTINE,Services,Not Provided,113,Festivali Nderkombetare I Teatrove te Kukullave Akomodimi dhe transporti,2014,LIGHT DESIGN STUDIO,Podujeve,15-Aug-14,"7,800","7,710.00",Not Provided,7710,-0.01
1809,FERIZAJ,Jobs,Municipal Budget,60,"Riparimi i kanalizimit fekal ne Lagjen e ""Mihaliceve""ne Prelez te Muhaxhereve-Ferizaj.",2014,BERISHA COMPANY SHA,Ferizaj,30-Jun-14,"10,000","9,882.50",Not Provided,9882.5,-0.01
1810,HANI I ELEZIT,Supply,Municipal Budget,53,Furnizimi dhe shtrimi I asfaltit ne Lagjen Kollomoqe,2011,ESKAVATORI SHPK,Ferizaj,12-Dec-11,"10,000","9,881.74",0,9881.74,-0.01
1811,FERIZAJ,Supply,Municipal Budget,16,Furnizimi me flamuj solemn dhe mbishkrime 3D ne objektet e Komunes,2013,STAR GRAF NPSH,Ferizaj,13-Mar-13,"10,000","9,880.00",Not Provided,9880,-0.01
1812,FERIZAJ,Jobs,Municipal Budget,155,Furnizimi dhe montimi i shenjave vertikale te komunikacionit.,2013,KROSA NSH,Ferizaj,7-Nov-13,"10,000","9,880.00",Not Provided,9880,-0.01
1813,VITI,Services,Not Provided,60,Botimi i broshures (vjetarit) informative per investimet kapitale,2013,NUK ESHTE NENSHKRUE KONTRATA,Prishtine,Not Provided,"2,500","2,470.00",0,2470,-0.01
1814,GJILAN,Jobs,National Budget,71,Rregullimi i parkut ne lagjen Arberia - Pun publike 2012,2012,ENGRUP SHPK,Prishtine,18-Jul-12,"150,000","148,196.69",Not Provided,148196.69,-0.01
1815,VITI,Jobs,Not Provided,14,Zgjerimi dhe rregullimi ne rrugen 2 Korriku dhe Tirana ne Viti,2011,ART PROJEKT NNP,Viti,27-Jun-11,"100,000","98,790.26",0,98790.26,-0.01
1816,VITI,Services,Not Provided,32,Mirembajtja e paisjeve kompjuterike,2012,PUNA,Viti,11-Jun-12,"9,800","9,681.20",0,9681.2,-0.01
1817,PRISHTINE,Supply,National Budget,149,Furnizimi me nafte per shkolla - kornize,2011,HIB PETROL,Prishtine,27-Oct-11,"1,370,000","1,353,152.30",Not Provided,1353152.3,-0.01
1818,PRISHTINE,Services,National Budget,159,Organizimi i festivalit Teatri i Kukullave,2013,ART,Prishtine,23-Sep-13,"16,630","16,425.00",0,16425,-0.01
1819,PRISHTINE,Services,Municipal & National Budget,141,Servisimi I 4 instrumenteve te gjeodezise,2010,PROFI TECH,Prishtine,17-Sep-10,"3,000","2,962.50",Not Provided,2962.5,-0.01
1820,PRISHTINE,Supply,National Budget,94,Furnizimi dhe servisimi i klimave,2012,EKO ELEKTRONICS,Prishtine,26-Jun-12,"8,000","7,899.00",Not Provided,7899,-0.01
1821,PRISHTINE,Services,National Budget,205,"Kryerja e puneve emergjente te ngrohjes ne IP,shkollore dhe obj. komunal",2013,RAKETA,Prishtine,9-Dec-13,"10,000","9,872.40",0,9872.4,-0.01
1822,FERIZAJ,Supply,Municipal Budget,011/a,Furnizimi dhe mbjellja e luleve sezonale ne qytet.,2014,IDEALI NSHP,Ferizaj,21-Mar-14,"10,000","9,872.00",Not Provided,9872,-0.01
1823,PRISHTINE,Jobs,National Budget,116,Ndertimi i Ambulantes shendetesore ne Fsh.Bardhosh-Prishtine,2012,DAJA RRAH,Prizren,17-Sep-12,"130,000","128,327.00",Not Provided,128327,-0.01
1824,HANI I ELEZIT,Services,National Budget,43,Pastrimi I rezervuareve te ujesjellsit te qytetit dhe furnizimi me zhavor per mbushjen e tyre,2014,KRAS SHPK,Not Provided,15-Dec-14,"10,000","9,869.94",0,9869.94,-0.01
1825,GJAKOVE,Supply,National Budget,59,_Instalimi i kamerave ne sh.f..Zef Lush Marku,2014,KIBERNETIKA,Gjakove,10-Oct-14,"2,998","2,959.00",Not Provided,2959,-0.01
1826,PRISHTINE,Jobs,National Budget,97,"Ndertimi I rruges ""Ahmet Krasniqi""",2011,RSM COMPANY,Prishtine,9-Aug-11,"1,000,000","986,957.34",Not Provided,986957.34,-0.01
1827,PRISHTINE,Jobs,Municipal & National Budget,115,Riparimi i rrugeve rurale,2010,TOIFOR,Prishtine,25-Aug-10,"160,000","157,909.50",Not Provided,157909.5,-0.01
1828,GJILAN,Jobs,National Budget,108,Punimi i pllakes perkujtimore ne fsh. Llashtice,2012,EL BAU,Gjilan,18-Oct-12,"11,000","10,855.00",Not Provided,10855,-0.01
1829,PRISHTINE,Jobs,National Budget,153,"Rehabilitimi i segm. te rruges I.Kastrati, dhe dy kraheve te rruges ne Hajvali",2012,BENI COM,Prishtine,3-Oct-12,"200,000","197,361.20",Not Provided,197361.2,-0.01
1830,PRISHTINE,Services,National Budget,255,Organizimi i programit per Vitin e Ri 2012 - pjesa teknike,2011,POSITIVE ENTERTAIN,Prishtine,30-Dec-11,"9,000","8,880.00",Not Provided,8880,-0.01
1831,GJAKOVE,Supply,National Budget,71,"_Furnizim me kompjutera,printera,laptopa dhe aparata fotokopjues 
",2013,KIBERNETIKA,Gjakove,26-Nov-13,"9,890","9,757.00",Not Provided,9757,-0.01
1832,HANI I ELEZIT,Services,National Budget,5,Pergatitja e terenit per punimin e kanalizimit fekal te lagjes se komunes,2011,3D PROJEKT,Prishtine,22-Jun-11,"10,000","9,863.40",0,9863.4,-0.01
